student_id,skills,experience_years,course_grades,projects_completed,extracurriculars,job_offer
18189,Data Analysis,1,67.15,1,0,1
18190,C++,1,96.0,6,4,1
18190,SQL,1,96.0,6,4,1
18191,Python,3,66.06,8,2,1
18191,Machine Learning,3,66.06,8,2,1
18192,Data Analysis,1,63.82,7,1,0
18192,Python,1,63.82,7,1,0
18193,C++,1,86.12,0,2,1
18193,SQL,1,86.12,0,2,1
18194,Python,4,75.44,0,3,1
18194,Java,4,75.44,0,3,1
18194,Data Analysis,4,75.44,0,3,1
18195,Python,4,81.23,1,2,1
18196,Java,0,86.1,0,2,1
18197,Machine Learning,2,62.11,7,2,0
18197,C++,2,62.11,7,2,0
18198,Data Analysis,4,71.72,6,1,0
18198,Machine Learning,4,71.72,6,1,0
18199,SQL,0,78.44,5,2,0
18199,Machine Learning,0,78.44,5,2,0
18199,C++,0,78.44,5,2,0
18200,Python,1,70.66,1,4,0
18201,Python,0,61.96,8,1,1
18201,Java,0,61.96,8,1,1
18202,Java,0,63.47,0,0,1
18202,Machine Learning,0,63.47,0,0,1
18203,Python,0,92.07,0,3,0
18203,C++,0,92.07,0,3,0
18203,Java,0,92.07,0,3,0
18204,Machine Learning,5,96.46,1,0,1
18205,Python,0,66.09,6,1,0
18205,SQL,0,66.09,6,1,0
18205,Java,0,66.09,6,1,0
18206,C++,4,69.97,9,0,1
18206,Machine Learning,4,69.97,9,0,1
18207,Java,5,86.09,0,3,0
18208,Machine Learning,2,98.17,2,2,0
18208,C++,2,98.17,2,2,0
18208,Java,2,98.17,2,2,0
18209,C++,0,71.98,9,0,1
18209,SQL,0,71.98,9,0,1
18209,Data Analysis,0,71.98,9,0,1
18210,Java,3,94.21,7,1,1
18211,Machine Learning,1,80.24,6,4,1
18211,Data Analysis,1,80.24,6,4,1
18212,SQL,1,98.26,7,3,0
18212,Java,1,98.26,7,3,0
18213,Python,5,65.45,5,0,0
18214,SQL,1,98.95,7,4,0
18214,Java,1,98.95,7,4,0
18214,Data Analysis,1,98.95,7,4,0
18215,Machine Learning,1,77.64,4,3,0
18216,Java,5,98.12,8,0,1
18216,Python,5,98.12,8,0,1
18217,SQL,1,78.35,9,1,0
18217,C++,1,78.35,9,1,0
18218,Java,0,81.2,0,4,0
18218,Python,0,81.2,0,4,0
18218,SQL,0,81.2,0,4,0
18219,SQL,2,92.19,6,4,0
18219,Data Analysis,2,92.19,6,4,0
18219,Machine Learning,2,92.19,6,4,0
18220,Machine Learning,5,88.91,5,0,0
18221,Machine Learning,3,84.78,7,0,0
18221,C++,3,84.78,7,0,0
18221,SQL,3,84.78,7,0,0
18222,Data Analysis,5,76.68,1,1,0
18222,Machine Learning,5,76.68,1,1,0
18223,C++,4,91.7,0,1,0
18223,Java,4,91.7,0,1,0
18223,SQL,4,91.7,0,1,0
18224,Java,3,97.93,0,2,1
18224,Machine Learning,3,97.93,0,2,1
18224,SQL,3,97.93,0,2,1
18225,Machine Learning,4,60.39,1,0,1
18226,Java,5,83.51,4,1,0
18226,C++,5,83.51,4,1,0
18226,Machine Learning,5,83.51,4,1,0
18227,Python,4,94.64,6,0,1
18227,SQL,4,94.64,6,0,1
18227,C++,4,94.64,6,0,1
18228,Data Analysis,3,86.12,8,1,1
18229,C++,0,92.03,3,3,0
18229,Machine Learning,0,92.03,3,3,0
18229,SQL,0,92.03,3,3,0
18230,Data Analysis,5,95.8,8,1,1
18231,Python,5,90.04,2,1,1
18231,SQL,5,90.04,2,1,1
18232,Python,1,88.68,5,3,1
18232,Machine Learning,1,88.68,5,3,1
18232,Java,1,88.68,5,3,1
18233,Python,5,98.59,8,3,1
18233,Data Analysis,5,98.59,8,3,1
18234,Java,5,94.55,0,2,0
18235,Data Analysis,0,92.62,3,1,0
18236,C++,1,63.46,4,3,0
18236,Data Analysis,1,63.46,4,3,0
18236,Java,1,63.46,4,3,0
18237,C++,2,69.56,5,2,1
18238,Machine Learning,4,82.27,7,2,0
18238,Python,4,82.27,7,2,0
18239,SQL,3,88.38,1,0,0
18239,Data Analysis,3,88.38,1,0,0
18240,C++,2,72.13,5,3,0
18240,Python,2,72.13,5,3,0
18241,C++,1,63.73,6,4,1
18241,Data Analysis,1,63.73,6,4,1
18241,Machine Learning,1,63.73,6,4,1
18242,C++,0,72.44,5,3,0
18242,Python,0,72.44,5,3,0
18242,Machine Learning,0,72.44,5,3,0
18243,SQL,3,90.84,3,3,0
18243,Python,3,90.84,3,3,0
18243,Data Analysis,3,90.84,3,3,0
18244,SQL,4,95.1,5,2,0
18245,Python,5,96.52,3,3,1
18246,Java,5,75.15,8,3,0
18247,Data Analysis,2,74.9,0,2,0
18247,SQL,2,74.9,0,2,0
18248,C++,4,76.27,8,2,1
18248,Data Analysis,4,76.27,8,2,1
18249,SQL,1,75.03,3,0,0
18249,C++,1,75.03,3,0,0
18249,Data Analysis,1,75.03,3,0,0
18250,Data Analysis,4,86.65,2,0,1
18250,C++,4,86.65,2,0,1
18251,Data Analysis,0,74.33,4,3,0
18251,C++,0,74.33,4,3,0
18252,Data Analysis,2,60.81,2,3,0
18253,Machine Learning,2,77.56,0,1,1
18254,C++,0,68.97,7,4,1
18254,Data Analysis,0,68.97,7,4,1
18254,SQL,0,68.97,7,4,1
18255,Python,4,61.15,8,1,1
18256,Python,0,78.83,5,1,0
18256,C++,0,78.83,5,1,0
18257,SQL,3,68.24,1,3,0
18257,Machine Learning,3,68.24,1,3,0
18257,Python,3,68.24,1,3,0
18258,Java,0,78.11,5,2,1
18258,Data Analysis,0,78.11,5,2,1
18258,Machine Learning,0,78.11,5,2,1
18259,Machine Learning,4,71.11,5,2,0
18260,C++,0,84.15,5,4,1
18260,Java,0,84.15,5,4,1
18261,SQL,1,99.64,9,2,1
18262,C++,5,81.89,8,3,0
18262,Python,5,81.89,8,3,0
18262,Data Analysis,5,81.89,8,3,0
18263,C++,0,85.88,3,2,1
18264,Java,5,96.77,1,0,1
18264,C++,5,96.77,1,0,1
18265,Python,0,74.96,7,4,0
18266,Java,4,66.66,5,2,0
18266,SQL,4,66.66,5,2,0
18267,Machine Learning,3,71.31,9,2,1
18268,Python,3,76.11,0,0,1
18268,C++,3,76.11,0,0,1
18268,Data Analysis,3,76.11,0,0,1
18269,C++,5,85.8,5,1,1
18269,Java,5,85.8,5,1,1
18269,Machine Learning,5,85.8,5,1,1
18270,Machine Learning,4,60.18,1,3,0
18271,C++,4,94.14,3,2,1
18271,Python,4,94.14,3,2,1
18271,SQL,4,94.14,3,2,1
18272,C++,4,63.04,1,0,1
18273,Python,1,96.03,3,0,1
18274,C++,2,97.98,6,1,0
18274,Python,2,97.98,6,1,0
18275,Machine Learning,0,99.6,7,2,0
18275,Python,0,99.6,7,2,0
18276,C++,4,92.38,2,1,1
18277,Python,4,65.67,0,4,1
18277,SQL,4,65.67,0,4,1
18278,Python,4,88.25,9,0,1
18278,SQL,4,88.25,9,0,1
18278,Data Analysis,4,88.25,9,0,1
18279,C++,3,68.13,0,3,1
18280,Machine Learning,4,95.89,9,0,1
18280,C++,4,95.89,9,0,1
18280,Data Analysis,4,95.89,9,0,1
18281,C++,0,72.66,6,1,0
18281,Java,0,72.66,6,1,0
18281,Python,0,72.66,6,1,0
18282,Machine Learning,4,73.07,0,3,1
18282,SQL,4,73.07,0,3,1
18282,C++,4,73.07,0,3,1
18283,Python,0,96.71,2,3,0
18283,Machine Learning,0,96.71,2,3,0
18284,C++,1,60.53,4,0,1
18284,Python,1,60.53,4,0,1
18284,Data Analysis,1,60.53,4,0,1
18285,Machine Learning,2,67.76,4,3,0
18285,C++,2,67.76,4,3,0
18286,Java,3,76.88,3,2,1
18287,Machine Learning,0,88.03,7,0,1
18288,Java,5,85.9,2,1,0
18288,Python,5,85.9,2,1,0
18288,C++,5,85.9,2,1,0
18289,Machine Learning,1,86.78,7,4,0
18289,SQL,1,86.78,7,4,0
18289,C++,1,86.78,7,4,0
18290,Machine Learning,2,95.2,5,1,1
18290,Data Analysis,2,95.2,5,1,1
18291,Machine Learning,2,64.84,3,2,0
18291,Java,2,64.84,3,2,0
18291,SQL,2,64.84,3,2,0
18292,C++,2,80.89,9,4,1
18293,Machine Learning,0,89.02,2,4,0
18293,C++,0,89.02,2,4,0
18294,Data Analysis,1,85.44,9,1,1
18294,C++,1,85.44,9,1,1
18294,Machine Learning,1,85.44,9,1,1
18295,C++,4,77.93,9,0,1
18296,Machine Learning,5,60.68,1,0,0
18296,Java,5,60.68,1,0,0
18297,Java,1,62.42,5,4,0
18297,Python,1,62.42,5,4,0
18297,Machine Learning,1,62.42,5,4,0
18298,Data Analysis,1,64.76,0,1,1
18298,C++,1,64.76,0,1,1
18298,Python,1,64.76,0,1,1
18299,SQL,1,73.73,9,1,1
18299,C++,1,73.73,9,1,1
18300,Machine Learning,0,64.71,7,0,1
18300,SQL,0,64.71,7,0,1
18301,Python,5,77.04,4,2,0
18302,Java,0,67.15,6,0,1
18303,C++,5,91.17,6,0,0
18303,Java,5,91.17,6,0,0
18304,Data Analysis,5,94.86,9,2,0
18304,Python,5,94.86,9,2,0
18304,Machine Learning,5,94.86,9,2,0
18305,C++,0,75.59,5,0,1
18305,Data Analysis,0,75.59,5,0,1
18306,Machine Learning,5,80.45,4,4,0
18306,Python,5,80.45,4,4,0
18306,SQL,5,80.45,4,4,0
18307,Machine Learning,1,98.14,1,4,1
18308,Machine Learning,0,81.42,2,4,1
18309,SQL,5,99.8,2,4,0
18310,SQL,2,65.69,4,4,1
18310,Machine Learning,2,65.69,4,4,1
18311,Python,0,94.49,1,1,0
18311,Java,0,94.49,1,1,0
18311,C++,0,94.49,1,1,0
18312,C++,3,79.89,0,1,1
18313,Python,0,60.91,3,2,0
18313,Machine Learning,0,60.91,3,2,0
18314,Data Analysis,0,98.89,9,3,0
18314,Java,0,98.89,9,3,0
18315,Java,0,98.6,2,4,1
18315,Python,0,98.6,2,4,1
18315,SQL,0,98.6,2,4,1
18316,C++,5,75.33,2,3,0
18316,Java,5,75.33,2,3,0
18316,Data Analysis,5,75.33,2,3,0
18317,Python,0,98.17,9,3,0
18317,Java,0,98.17,9,3,0
18317,Data Analysis,0,98.17,9,3,0
18318,Machine Learning,3,65.64,5,4,1
18318,Python,3,65.64,5,4,1
18318,SQL,3,65.64,5,4,1
18319,Machine Learning,4,87.2,8,0,0
18320,Python,0,67.68,9,2,0
18320,Java,0,67.68,9,2,0
18320,C++,0,67.68,9,2,0
18321,Python,2,69.87,9,3,1
18321,Data Analysis,2,69.87,9,3,1
18321,SQL,2,69.87,9,3,1
18322,Machine Learning,3,91.17,1,0,0
18322,Python,3,91.17,1,0,0
18323,C++,4,75.09,4,0,0
18323,SQL,4,75.09,4,0,0
18324,Machine Learning,5,60.29,1,4,0
18324,SQL,5,60.29,1,4,0
18325,SQL,0,76.57,5,2,0
18326,Machine Learning,4,69.12,0,4,0
18326,Python,4,69.12,0,4,0
18326,SQL,4,69.12,0,4,0
18327,Machine Learning,2,87.33,0,2,0
18328,Machine Learning,3,67.78,8,4,0
18329,Java,3,93.69,9,2,0
18329,C++,3,93.69,9,2,0
18330,Machine Learning,5,70.68,4,1,0
18330,Python,5,70.68,4,1,0
18330,Data Analysis,5,70.68,4,1,0
18331,Data Analysis,5,75.72,8,0,0
18331,Java,5,75.72,8,0,0
18331,C++,5,75.72,8,0,0
18332,Machine Learning,5,71.92,7,0,0
18332,Python,5,71.92,7,0,0
18332,Data Analysis,5,71.92,7,0,0
18333,Machine Learning,4,85.76,8,0,0
18333,C++,4,85.76,8,0,0
18333,Python,4,85.76,8,0,0
18334,C++,0,64.05,8,2,1
18334,Machine Learning,0,64.05,8,2,1
18334,Python,0,64.05,8,2,1
18335,SQL,1,79.12,7,0,0
18335,Python,1,79.12,7,0,0
18336,Data Analysis,3,73.38,2,1,1
18336,C++,3,73.38,2,1,1
18337,C++,1,95.37,6,1,0
18337,Python,1,95.37,6,1,0
18337,Machine Learning,1,95.37,6,1,0
18338,C++,3,62.94,3,3,0
18338,Java,3,62.94,3,3,0
18339,SQL,5,93.19,7,0,0
18339,Java,5,93.19,7,0,0
18339,Python,5,93.19,7,0,0
18340,C++,0,66.71,6,4,1
18340,Python,0,66.71,6,4,1
18341,Python,0,63.54,8,4,1
18341,SQL,0,63.54,8,4,1
18341,Machine Learning,0,63.54,8,4,1
18342,Java,3,68.09,7,4,0
18342,SQL,3,68.09,7,4,0
18342,Python,3,68.09,7,4,0
18343,Machine Learning,4,64.11,2,1,0
18343,C++,4,64.11,2,1,0
18344,Data Analysis,5,80.84,4,3,1
18344,Machine Learning,5,80.84,4,3,1
18345,SQL,0,99.53,2,3,1
18345,C++,0,99.53,2,3,1
18345,Java,0,99.53,2,3,1
18346,Python,0,61.37,8,1,1
18346,Data Analysis,0,61.37,8,1,1
18347,Python,2,78.45,0,3,0
18348,Python,0,75.44,6,4,1
18349,Python,2,73.58,8,4,0
18349,Machine Learning,2,73.58,8,4,0
18350,Python,0,73.27,2,1,0
18350,C++,0,73.27,2,1,0
18351,Machine Learning,0,95.8,6,4,1
18351,Data Analysis,0,95.8,6,4,1
18352,C++,4,60.76,6,2,0
18352,Java,4,60.76,6,2,0
18352,Machine Learning,4,60.76,6,2,0
18353,SQL,4,91.0,1,4,1
18353,Machine Learning,4,91.0,1,4,1
18353,Data Analysis,4,91.0,1,4,1
18354,C++,5,70.12,4,0,1
18354,Data Analysis,5,70.12,4,0,1
18354,SQL,5,70.12,4,0,1
18355,Python,0,75.33,9,1,0
18355,Machine Learning,0,75.33,9,1,0
18355,SQL,0,75.33,9,1,0
18356,SQL,5,76.81,6,1,0
18356,Machine Learning,5,76.81,6,1,0
18356,Java,5,76.81,6,1,0
18357,SQL,5,72.19,1,3,0
18358,Machine Learning,5,63.74,9,3,0
18359,Python,5,64.57,9,3,1
18359,Data Analysis,5,64.57,9,3,1
18359,Machine Learning,5,64.57,9,3,1
18360,C++,3,71.93,1,0,0
18361,Java,3,92.87,5,4,1
18362,Machine Learning,0,65.39,1,1,1
18362,Java,0,65.39,1,1,1
18363,C++,3,89.71,9,4,1
18364,Data Analysis,0,71.55,0,3,0
18364,C++,0,71.55,0,3,0
18365,Machine Learning,4,95.34,2,1,0
18366,Machine Learning,1,77.13,0,3,1
18366,SQL,1,77.13,0,3,1
18367,Java,2,66.87,5,0,0
18367,C++,2,66.87,5,0,0
18367,Data Analysis,2,66.87,5,0,0
18368,Machine Learning,3,99.43,3,1,1
18369,Data Analysis,3,67.07,1,3,0
18369,SQL,3,67.07,1,3,0
18369,Machine Learning,3,67.07,1,3,0
18370,Java,4,82.7,6,3,0
18370,SQL,4,82.7,6,3,0
18371,Machine Learning,3,82.77,6,3,1
18371,Java,3,82.77,6,3,1
18372,Java,0,74.91,7,0,1
18373,Data Analysis,0,98.06,6,4,1
18373,Python,0,98.06,6,4,1
18373,Machine Learning,0,98.06,6,4,1
18374,SQL,1,93.75,0,4,1
18375,SQL,1,93.19,2,4,0
18375,C++,1,93.19,2,4,0
18375,Machine Learning,1,93.19,2,4,0
18376,SQL,1,98.97,0,0,0
18376,Python,1,98.97,0,0,0
18376,Data Analysis,1,98.97,0,0,0
18377,Java,0,78.28,1,4,1
18378,Machine Learning,5,63.89,0,4,0
18378,SQL,5,63.89,0,4,0
18378,Data Analysis,5,63.89,0,4,0
18379,Java,5,90.62,8,0,1
18380,C++,1,75.23,6,1,1
18381,Python,1,67.61,8,3,0
18381,Machine Learning,1,67.61,8,3,0
18382,Machine Learning,0,79.33,7,3,0
18383,Java,4,97.03,9,0,1
18383,Python,4,97.03,9,0,1
18384,SQL,3,66.85,1,4,0
18384,Java,3,66.85,1,4,0
18385,Java,2,93.95,0,2,1
18385,Data Analysis,2,93.95,0,2,1
18386,SQL,5,76.73,4,4,1
18387,SQL,5,65.47,6,2,0
18388,Java,0,93.94,1,3,1
18388,Python,0,93.94,1,3,1
18388,Data Analysis,0,93.94,1,3,1
18389,SQL,0,98.78,3,0,1
18389,C++,0,98.78,3,0,1
18389,Machine Learning,0,98.78,3,0,1
18390,C++,2,71.65,6,4,1
18390,Java,2,71.65,6,4,1
18391,Python,2,72.14,8,0,0
18391,C++,2,72.14,8,0,0
18391,Java,2,72.14,8,0,0
18392,SQL,1,75.62,5,4,0
18393,Python,2,92.57,6,4,1
18394,Data Analysis,3,60.42,7,4,1
18394,SQL,3,60.42,7,4,1
18395,SQL,3,68.96,7,2,1
18395,Data Analysis,3,68.96,7,2,1
18395,Python,3,68.96,7,2,1
18396,Machine Learning,5,88.24,8,0,1
18396,Java,5,88.24,8,0,1
18397,SQL,3,76.23,9,3,1
18397,Python,3,76.23,9,3,1
18397,C++,3,76.23,9,3,1
18398,Machine Learning,3,73.21,1,1,1
18398,Java,3,73.21,1,1,1
18398,C++,3,73.21,1,1,1
18399,SQL,3,94.89,6,2,1
18400,SQL,1,96.69,1,3,0
18400,Machine Learning,1,96.69,1,3,0
18400,C++,1,96.69,1,3,0
18401,Java,5,97.92,6,0,0
18401,Machine Learning,5,97.92,6,0,0
18401,Data Analysis,5,97.92,6,0,0
18402,Data Analysis,0,70.9,8,1,0
18402,C++,0,70.9,8,1,0
18402,Python,0,70.9,8,1,0
18403,Java,5,96.5,3,1,0
18403,SQL,5,96.5,3,1,0
18404,C++,5,89.48,4,0,0
18404,Java,5,89.48,4,0,0
18404,Data Analysis,5,89.48,4,0,0
18405,Machine Learning,5,66.17,4,2,0
18406,SQL,2,84.41,1,4,0
18407,Machine Learning,0,61.05,2,4,0
18407,Java,0,61.05,2,4,0
18408,Java,2,88.34,9,4,0
18408,C++,2,88.34,9,4,0
18408,Data Analysis,2,88.34,9,4,0
18409,Data Analysis,1,89.34,0,3,1
18410,Python,1,91.57,2,0,0
18410,C++,1,91.57,2,0,0
18410,Machine Learning,1,91.57,2,0,0
18411,Python,4,66.9,4,2,0
18411,Data Analysis,4,66.9,4,2,0
18412,SQL,4,85.13,8,0,1
18413,Java,1,67.15,0,1,1
18414,C++,1,97.87,5,3,1
18414,Python,1,97.87,5,3,1
18414,Java,1,97.87,5,3,1
18415,Python,2,87.0,1,2,0
18415,SQL,2,87.0,1,2,0
18416,C++,1,63.81,5,1,0
18416,SQL,1,63.81,5,1,0
18417,Data Analysis,0,67.48,9,4,1
18417,Machine Learning,0,67.48,9,4,1
18418,Data Analysis,2,86.54,5,4,0
18418,C++,2,86.54,5,4,0
18418,Java,2,86.54,5,4,0
18419,C++,1,79.07,0,4,0
18419,Python,1,79.07,0,4,0
18419,Java,1,79.07,0,4,0
18420,Machine Learning,2,89.45,4,0,0
18420,Data Analysis,2,89.45,4,0,0
18421,C++,2,71.23,9,1,1
18421,Python,2,71.23,9,1,1
18421,Machine Learning,2,71.23,9,1,1
18422,SQL,3,86.32,1,2,0
18422,Java,3,86.32,1,2,0
18422,Machine Learning,3,86.32,1,2,0
18423,Machine Learning,4,67.08,0,1,0
18423,Data Analysis,4,67.08,0,1,0
18423,Python,4,67.08,0,1,0
18424,Data Analysis,2,81.75,8,2,1
18425,Data Analysis,5,98.31,5,3,1
18426,Data Analysis,2,85.13,0,3,0
18427,C++,5,62.0,9,2,0
18427,SQL,5,62.0,9,2,0
18427,Data Analysis,5,62.0,9,2,0
18428,Data Analysis,3,99.55,8,1,0
18428,SQL,3,99.55,8,1,0
18428,Java,3,99.55,8,1,0
18429,C++,1,66.27,8,2,0
18429,Data Analysis,1,66.27,8,2,0
18429,SQL,1,66.27,8,2,0
18430,SQL,2,88.72,6,2,1
18430,Python,2,88.72,6,2,1
18431,Data Analysis,3,81.3,8,4,0
18432,C++,0,71.77,0,2,0
18432,Java,0,71.77,0,2,0
18433,Java,3,67.09,2,4,1
18434,Machine Learning,4,67.11,7,4,0
18435,Java,4,94.34,2,2,0
18435,SQL,4,94.34,2,2,0
18435,C++,4,94.34,2,2,0
18436,Data Analysis,1,94.92,7,0,0
18436,SQL,1,94.92,7,0,0
18437,Machine Learning,5,78.61,2,1,0
18438,Data Analysis,1,64.14,3,2,1
18438,C++,1,64.14,3,2,1
18438,Python,1,64.14,3,2,1
18439,Machine Learning,5,95.37,3,3,0
18440,C++,5,79.48,4,2,1
18441,Machine Learning,5,77.55,9,2,1
18442,C++,5,76.29,9,3,0
18442,Python,5,76.29,9,3,0
18442,Data Analysis,5,76.29,9,3,0
18443,Machine Learning,4,74.6,3,4,0
18443,Java,4,74.6,3,4,0
18443,SQL,4,74.6,3,4,0
18444,Python,4,81.04,6,4,1
18444,Data Analysis,4,81.04,6,4,1
18445,Data Analysis,2,84.18,3,0,0
18445,Machine Learning,2,84.18,3,0,0
18446,Machine Learning,4,78.66,0,2,0
18447,Java,1,95.87,4,2,1
18447,Machine Learning,1,95.87,4,2,1
18447,Data Analysis,1,95.87,4,2,1
18448,C++,4,72.71,7,1,0
18449,Machine Learning,1,83.13,5,4,1
18450,Data Analysis,0,72.0,3,2,1
18450,C++,0,72.0,3,2,1
18450,Python,0,72.0,3,2,1
18451,Data Analysis,4,90.13,3,1,1
18451,Java,4,90.13,3,1,1
18452,Machine Learning,1,64.08,0,0,1
18452,SQL,1,64.08,0,0,1
18453,C++,5,67.55,9,1,0
18453,Python,5,67.55,9,1,0
18453,Machine Learning,5,67.55,9,1,0
18454,C++,3,92.05,0,4,1
18455,Java,5,67.33,2,4,1
18455,Python,5,67.33,2,4,1
18455,SQL,5,67.33,2,4,1
18456,Machine Learning,2,85.03,3,0,0
18456,SQL,2,85.03,3,0,0
18457,Data Analysis,1,98.81,3,2,0
18457,C++,1,98.81,3,2,0
18457,Java,1,98.81,3,2,0
18458,Data Analysis,5,80.92,1,1,1
18458,Python,5,80.92,1,1,1
18459,Machine Learning,4,67.5,8,2,1
18459,C++,4,67.5,8,2,1
18459,SQL,4,67.5,8,2,1
18460,Java,4,72.83,7,2,1
18461,SQL,0,92.94,2,2,1
18462,Machine Learning,3,74.07,1,3,0
18463,Machine Learning,1,88.94,0,0,1
18463,Data Analysis,1,88.94,0,0,1
18463,Python,1,88.94,0,0,1
18464,Machine Learning,5,91.09,9,2,1
18464,Data Analysis,5,91.09,9,2,1
18464,C++,5,91.09,9,2,1
18465,Machine Learning,3,80.05,8,0,0
18466,Python,0,91.33,4,2,1
18467,C++,2,72.68,7,1,0
18468,SQL,3,80.65,3,1,0
18469,Data Analysis,0,87.46,1,0,1
18469,Java,0,87.46,1,0,1
18469,Machine Learning,0,87.46,1,0,1
18470,C++,1,66.72,4,2,1
18470,Python,1,66.72,4,2,1
18470,Java,1,66.72,4,2,1
18471,Machine Learning,2,70.94,7,0,0
18471,Python,2,70.94,7,0,0
18472,Data Analysis,4,86.08,5,0,1
18472,SQL,4,86.08,5,0,1
18472,Machine Learning,4,86.08,5,0,1
18473,SQL,0,86.21,7,3,1
18473,Java,0,86.21,7,3,1
18474,Java,4,79.73,2,2,0
18474,Python,4,79.73,2,2,0
18475,Java,2,91.82,4,3,0
18476,Data Analysis,0,79.28,1,2,1
18476,C++,0,79.28,1,2,1
18477,C++,0,95.25,2,4,0
18477,Java,0,95.25,2,4,0
18478,Java,2,89.44,6,4,1
18478,Python,2,89.44,6,4,1
18478,Machine Learning,2,89.44,6,4,1
18479,Machine Learning,1,72.59,0,3,0
18479,Python,1,72.59,0,3,0
18479,SQL,1,72.59,0,3,0
18480,Machine Learning,0,75.81,7,4,0
18481,Data Analysis,2,86.71,4,3,1
18481,Java,2,86.71,4,3,1
18482,Machine Learning,3,95.78,1,4,1
18483,Machine Learning,4,67.15,2,3,0
18483,C++,4,67.15,2,3,0
18484,C++,0,80.59,3,4,0
18484,Machine Learning,0,80.59,3,4,0
18485,SQL,3,64.75,1,0,1
18485,Java,3,64.75,1,0,1
18485,Python,3,64.75,1,0,1
18486,Python,0,71.18,9,0,0
18486,Machine Learning,0,71.18,9,0,0
18486,Data Analysis,0,71.18,9,0,0
18487,Machine Learning,1,87.44,4,0,1
18488,C++,2,63.11,6,2,1
18488,SQL,2,63.11,6,2,1
18488,Data Analysis,2,63.11,6,2,1
18489,Machine Learning,0,86.49,8,1,1
18490,Data Analysis,2,96.03,0,3,0
18491,Java,5,98.77,9,1,1
18491,Python,5,98.77,9,1,1
18491,Machine Learning,5,98.77,9,1,1
18492,C++,0,68.67,5,0,1
18493,Machine Learning,1,89.96,5,3,1
18493,C++,1,89.96,5,3,1
18494,C++,1,97.05,0,3,1
18494,Python,1,97.05,0,3,1
18495,Python,3,63.65,1,2,0
18496,Data Analysis,1,76.56,7,1,0
18497,Python,2,96.78,5,1,0
18498,Python,5,68.11,0,4,0
18499,Machine Learning,1,97.35,9,3,0
18499,Python,1,97.35,9,3,0
18500,Python,0,81.09,9,0,0
18500,SQL,0,81.09,9,0,0
18501,Data Analysis,1,64.0,5,4,0
18502,Java,5,78.0,9,4,1
18503,SQL,2,73.05,6,3,0
18503,Machine Learning,2,73.05,6,3,0
18504,Machine Learning,0,71.29,1,4,0
18504,Python,0,71.29,1,4,0
18504,Data Analysis,0,71.29,1,4,0
18505,SQL,3,81.66,3,3,0
18505,Machine Learning,3,81.66,3,3,0
18505,Java,3,81.66,3,3,0
18506,C++,3,79.34,6,3,1
18507,Python,3,79.28,5,4,0
18508,Python,0,63.53,7,0,0
18508,C++,0,63.53,7,0,0
18509,Java,3,92.09,5,4,0
18509,C++,3,92.09,5,4,0
18510,C++,1,79.26,1,1,0
18511,Machine Learning,0,92.84,0,3,1
18512,Python,0,92.98,4,0,0
18512,Data Analysis,0,92.98,4,0,0
18512,SQL,0,92.98,4,0,0
18513,Python,0,72.69,9,2,0
18514,Python,4,60.17,9,2,1
18515,C++,2,96.45,8,4,0
18516,Data Analysis,4,90.43,1,2,0
18516,Java,4,90.43,1,2,0
18516,SQL,4,90.43,1,2,0
18517,Java,4,64.29,6,1,0
18518,Data Analysis,4,88.07,8,4,0
18518,Java,4,88.07,8,4,0
18519,Java,2,60.8,3,4,1
18520,Data Analysis,4,61.11,3,0,0
18520,Python,4,61.11,3,0,0
18520,Machine Learning,4,61.11,3,0,0
18521,Data Analysis,3,81.03,9,3,0
18522,Python,0,63.84,4,4,1
18522,Java,0,63.84,4,4,1
18523,Machine Learning,0,98.57,5,4,0
18524,Machine Learning,1,95.75,6,4,1
18524,Python,1,95.75,6,4,1
18524,SQL,1,95.75,6,4,1
18525,Python,5,85.99,8,0,0
18526,C++,3,62.55,5,4,0
18526,Machine Learning,3,62.55,5,4,0
18527,Python,2,72.99,2,3,1
18527,Java,2,72.99,2,3,1
18528,Python,5,74.87,1,3,1
18528,C++,5,74.87,1,3,1
18529,Java,0,79.24,5,4,1
18529,C++,0,79.24,5,4,1
18530,Python,4,66.76,8,0,0
18531,Data Analysis,1,83.1,2,2,0
18531,SQL,1,83.1,2,2,0
18531,Machine Learning,1,83.1,2,2,0
18532,Data Analysis,1,77.43,3,4,0
18533,Machine Learning,0,97.89,2,4,1
18533,Data Analysis,0,97.89,2,4,1
18533,Python,0,97.89,2,4,1
18534,Data Analysis,3,97.45,6,1,0
18534,Java,3,97.45,6,1,0
18535,Data Analysis,5,82.62,3,0,1
18535,SQL,5,82.62,3,0,1
18535,Java,5,82.62,3,0,1
18536,Java,1,85.77,5,3,1
18537,Python,0,65.51,5,0,1
18537,Data Analysis,0,65.51,5,0,1
18538,Data Analysis,3,68.93,8,0,1
18538,Java,3,68.93,8,0,1
18539,Java,0,96.03,4,4,1
18539,SQL,0,96.03,4,4,1
18540,Python,0,87.97,6,1,0
18541,Machine Learning,3,67.58,0,4,1
18541,SQL,3,67.58,0,4,1
18542,Python,3,82.81,7,0,0
18542,C++,3,82.81,7,0,0
18543,Python,3,97.39,1,4,0
18544,Data Analysis,0,73.81,3,0,1
18544,Python,0,73.81,3,0,1
18545,SQL,1,67.43,9,3,0
18545,Python,1,67.43,9,3,0
